ID,Title,Text,Category,Label
628,"Xafiiska Miisaaniyadda Koongareeska ee aan dhinac ka tirsanayn ayaa soo gabagabeeyay ObamaCare waxa uu ku kici doonaa Maraykanka in ka badan 800,000 oo shaqo.","Xafiiska Miisaaniyadda Koongareeska ee aan dhinac ka tirsanayn ayaa soo gabagabeeyay ObamaCare waxa uu ku kici doonaa Maraykanka in ka badan 800,000 oo shaqo.",Guud,0
629,"Waxaa igu dhacay kansarka qanjirka 'prostate', shan, lix sano ka hor. Fursadeyda inaan ka badbaado kansarka qanjirka 'prostate', Alla mahadiis waa iga bogsaday, gudaha Mareykanka, 82%. My cha","Waxaa igu dhacay kansarka qanjirka 'prostate', shan, lix sano ka hor. Fursadeyda inaan ka badbaado kansarka qanjirka 'prostate', Alla mahadiis waa iga bogsaday, gudaha Mareykanka, 82%. Fursadahayga inaan ka badbaado kansarka qanjirka 'prostate' gudaha England, kaliya 44% ayaa hoos yimaada daawaynta bulshada.",Guud,0
630,Waxay tidhi in ka yar kala badh boqolkiiba 1 dhammaan sharci-dajiyayaasha Texas ee waligood u adeegay waxay ka helaan faa'iido hawlgabka oo ku xidhan mushaharka garsooraha degmada ee gobolka,Ayaa sheegay in wax ka yar kala badh boqolkiiba 1 dhammaan sharci-dajiyayaasha Texas ee waligood u adeegay ay ka helaan faa'iido hawlgabka oo ku xidhan mushaharka garsoorayaasha degmooyinka gobolka.,Guud,0
631,Ganacsiyo badan ayaa ka baxay ganacsiga sannadkii hore marka loo eego markii ugu horreysay taariikhdayada.,Ganacsiyo badan ayaa ka baxay ganacsiga sannadkii hore marka loo eego markii ugu horreysay taariikhdayada.,Dhaqaalaha,0
632,"Qorshaha madaxweynaha, xitaa ka dib marka la gaaro dhamaadka waqtiga ka bixitaanka, ayaa ka tagi doona ilaa 50,000 oo askari oo Maraykan ah.","Qorshaha madaxweynaha, xitaa ka dib marka la gaaro dhamaadka waqtiga ka bixitaanka, ayaa ka tagi doona ilaa 50,000 oo askari oo Maraykan ah.",Guud,0
633,"Muddo afar sano ah oo ay xilka hayeen, shan mujaahid ayaa gaaray bartilmaameedkooda Mareykanka xilligii Barack Obama, marka la barbardhigo eber in ka badan 7 sano ka dib 9/11 xilligii George W. Bush.","Waxaan dagaalka u horseeday in Ciidanka Ilaalada Xeebaha ay matooradooda naga iibsadaan, ee ma aha shirkado shisheeye.",Amniga,0
634,Waxa ay sheegtay in Hillary Clinton ay heli doonto mushaharkeeda Congress-ka ilaa ay ka dhimato oo ay ciidanka Sirdoonku bixiyaan amaahda guryaha.,Waxa ay sheegtay in Hillary Clinton ay heli doonto mushaharkeeda Congress-ka ilaa ay ka dhimato oo ay ciidanka Sirdoonku bixiyaan amaahda guryaha.,Amniga,0
635,"Sannad kasta tan iyo markii Gov. Walker iyo Jamhuuriyaddu ay gacanta ku hayeen Sharci-dejinta waxaan abuurnay shaqooyin yar, sida uu sheegay Xafiiska Shaqaalaha","Sannad kasta tan iyo markii Gov. Walker iyo Jamhuuriyaddu ay gacanta ku hayeen Sharci-dejinta waxaan abuurnay shaqooyin yar, sida uu qabo Xafiiska Tirakoobka Shaqaalaha.",Guud,0
636,Miisaaniyadda gobolka ee 2009-11 ee Dimuqraadiyiintu ansixiyeen waxay kaga tagtay cashuur-bixiyeyaasha Wisconsin $3.6 bilyan oo deyn ah.,Miisaaniyadda gobolka ee 2009-11 ee Dimuqraadiyiintu ansixiyeen waxay kaga tagtay cashuur-bixiyeyaasha Wisconsin $3.6 bilyan oo deyn ah.,Guud,0
637,"Waxa uu xafiiska joogay ku dhawaad ​​afar sano hadda, laakiin 40% Wisconsinites ma yaqaanaan qofka (Sentarka US) Ron Johnson yahay.","Waxa uu xafiiska joogay ku dhawaad ​​afar sano hadda, laakiin 40% Wisconsinites ma yaqaanaan qofka (Sentarka US) Ron Johnson yahay.",Guud,0
638,"Sababta ugu badan ee keenta (microcephaly) waa tallaalka DTaP, tallaal dhawaan ay amartay dawladda Brazil in lagu duro.","Sababta ugu badan ee keenta (microcephaly) waa tallaalka DTaP, tallaal dhawaan ay amartay dawladda Brazil in lagu duro dumarka uurka leh.",Guud,0
639,"Waxaan diiradda saarnay si aad ah, gaar ahaan Waaxda Gaadiidka ee Texas, in 97 boqolkiiba dadka wata baabuurta hal qof ah.","Waxa uu yidhi Sen. Morgan Carrolls codadka ay fududeeyeen in dacwad lagu soo oogo dhakhaatiirta, ganacsiyada yaryar, xataa kalkaaliyayaasha. In ay danaheeda hadhka ah ka horraysiiso.",Dhaqaalaha,0
640,"IRS waxay mas'uul ka noqon doontaa xog-ururin weyn oo qaran oo ku saabsan daryeelka caafimaadka oo ay ku jiraan Mareykanka shakhsi ahaan, kuwa ugu dhow, aadka ugu dhow-vest-sek.","Woonsocket wuxuu u baahan yahay warshad qashinka gubta sababtoo ah dadka deegaanka ayaa sanka ka bixinaya koronto ay shido saliid shisheeye, qiimaha th",Guud,0
641,"Haddii qorshahaagu yahay natiijada gorgortanka wadajirka ah, ma jiro isbeddel dambe oo qofna -- shirkadaha caymiska, Obamacare -- ku qasbi kara awoowgaa","Haddii qorshahaagu yahay natiijada gorgortanka wadajirka ah, ma jiro isbeddel dambe oo qofna -- shirkadaha caymiska, Obamacare -- waxay ku qasbi karaan siyaasaddaada awoowe inay beddelaan.",Siyaasadda,0
642,Xeerka dib u habaynta daryeelka caafimaadka ee la-talinta dhamaadka-nolosha ee waayeelka gabi ahaanba ma aha ikhtiyaari.,Xeerka dib u habaynta daryeelka caafimaadka ee la-talinta dhamaadka-nolosha ee waayeelka gabi ahaanba ma aha ikhtiyaari.,Caafimaadka,0
643,Ganacsiyo badan ayaa ka baxay ganacsiga sannadkii hore marka loo eego markii ugu horreysay taariikhdayada.,Ganacsiyo badan ayaa ka baxay ganacsiga sannadkii hore marka loo eego markii ugu horreysay taariikhdayada.,Dhaqaalaha,0
644,"Wuxuu sheegay inuu yahay musharaxa kaliya ee dimuqraadiga ah ee xeer ilaaliyaha guud ee gobolka kaasoo ""matalayay gobolka Georgia oo dhan.""","Guddoomiyaha xisbiga Florida, oo ah taageere firfircoon oo bannaanka ka ah Marco Rubio, ayaa magacaabi doona 30 ka mid ah ergadaas.",Guud,0
645,"Ka dib sida adag ee aad u shaqeyso iyo inta aad ku bixiso canshuurta, Magaalada New York waxay ku dhamaaneysaa helitaanka lacagta. Waxaan ahay Chris Jacobs. Waxaan u maleynayaa inay tahay waqtigii aan qof ku haysanno A","Ka dib sida adag ee aad u shaqeyso iyo inta aad ku bixiso canshuurta, Magaalada New York waxay ku dhamaaneysaa helitaanka lacagta. Waxaan ahay Chris Jacobs. Waxaan u maleynayaa inay tahay waqtigii aan qof ku haysanno Albany kaas oo hubinaya in gobolkeenu uu helo qaybteena cadaalad ah",Dhaqaalaha,0
646,"Ka hor 1962, qof kastaa wuu tukan jiray ka hor intaan dugsigu bilaaban, Baybalkuna wuxuu ahaa buugga maamulaha ee dugsiyada oo dhan.","Ka hor 1962, qof kastaa wuu tukan jiray ka hor intaan dugsigu bilaaban, Baybalkuna wuxuu ahaa buugga maamulaha ee dugsiyada oo dhan.",Guud,0
647,Mucaaridkii duqa magaalada Tampa Bob Buckhorn ayaa taageeray in lagu qasbo saraakiisha bilayska in ay qoryahooda ku xidhaan jirida maraakiibtooda.,"Markii Obama uu tagay Pakistan 1981, ma uusan u safrin karin muwaadin Mareykan ah.",Guud,0
648,Markii ugu horeysay ee Aan Tagno Maalinta Shaqada Waxaan iibinay; in ka badan 240 darsin oo donuts ah 8:30 subaxnimo,Markii ugu horeysay ee Aan Tagno Maalinta Shaqada Waxaan iibinay; in ka badan 240 darsin oo donuts ah 8:30 subaxnimo,Guud,0
649,"Caadiyan waa ilaa $900 bishii si aad u hesho caymis caafimaad. (Barnaamijka Florida ayaa hoos u dhigay taas, celcelis ahaan, ilaa $150 bishii.","Caadiyan waa ilaa $900 bishii si aad u hesho caymis caafimaad. (Barnaamijka Florida ayaa hoos u dhigay taas, celcelis ahaan, ilaa $150 bishii.",Caafimaadka,0
650,"Wuxuu sheegay inuu yahay musharaxa kaliya ee dimuqraadiga ah ee xeer ilaaliyaha guud ee gobolka kaasoo ""matalayay gobolka Georgia oo dhan.""","Wuxuu sheegay inuu yahay musharaxa kaliya ee dimuqraadiga ah ee xeer ilaaliyaha guud ee gobolka kaasoo ""matalayay gobolka Georgia oo dhan.""",Guud,0
651,"Wuxuu sheegay in Walmart aad ku iibsan karto afar nal oo nalal ah $1.99, halka hal nambar oo is haysta (CFL) uu ku kacayo $10 pop.","Wuxuu sheegay in Walmart aad ku iibsan karto afar nal oo nalal ah $1.99, halka hal nambar oo is haysta (CFL) uu ku kacayo $10 pop.",Guud,0
652,Waxa jira caddayn isa soo taraya oo muujinaya in shucaac ka badan waxa ay dawladdu tidhaahdo ay yihiin cadadka ugu yar ee ay tahay in lagugu soo bandhigo dhab ahaantii.,Waxa jira cadaymo badan oo isa soo taraya oo muujinaya in shucaaca ka badan waxa ay dawladu sheegtay in ay yihiin cadadka ugu yar ee laguu soo bandhigo ay dhab ahaan kuu fiican yihiin oo ay yareeyaan xaaladaha kansarka.,Guud,0
653,"Markaad eegto ku dhawaad ​​150 rag iyo dumar ah oo nooga soo shaqeeyay Maxkamadda Sare ee Texas, in ka badan kala badh iyaga ka mid ah waxay lahaayeen eber khibrad garsoor.","Markaad eegto ku dhawaad ​​150 rag iyo dumar ah oo nooga soo shaqeeyay Maxkamadda Sare ee Texas, in ka badan kala badh iyaga ka mid ah waxay lahaayeen eber khibrad garsoor ka hor.",Guud,0
654,Waxaan weydiiyey (Xoghayihii arrimaha dibadda ee xilligaas Condoleezza Rice) imisa qof ayaa dhimatay mana ay garaneyn jawaabta su’aashaas.,Waxaan weydiiyey (Xoghayihii arrimaha dibadda ee xilligaas Condoleezza Rice) imisa qof ayaa dhimatay mana ay garaneyn jawaabta su’aashaas.,Guud,0
655,Senator Robert Hurt ayaa u codeeyay sharci kor u qaaday qiimaha korontadaada todoba jeer.,Senator Robert Hurt ayaa u codeeyay sharci kor u qaaday qiimaha korontadaada todoba jeer.,Guud,0
656,Miyaa Martha Kanter loo diray Corvallis iyadoo wadata $17 milyan oo lacag kicin ah si loo badbaadiyo shaqada Craig Robinson?,Miyaa Martha Kanter loo diray Corvallis iyadoo wadata $17 milyan oo lacag kicin ah si loo badbaadiyo shaqada Craig Robinson?,Dhaqaalaha,0
657,"Markii ay xustay guushii Villanovas buzzer-garaacay ee horyaallada qaranka, Hillary Clinton waxay tiri: Waxaan jeclahay kuwa ka dambeeya guulaha.","Waxaan gabi ahaanba ka soo horjeeday dagaalka Ciraaq, aniga oo sanado badan sheegayay in ay khalkhal galin doonto xasiloonida Bariga Dhexe.",Guud,0
658,Xakamaynta qoryaha albaabka dambe ayaa si buuxda uga hirgalay gudaha Maraykanka sababo la xidhiidha Obamas Environmental Protection Agency.,Xakamaynta qoryaha albaabka dambe ayaa si buuxda uga hirgalay gudaha Maraykanka sababo la xidhiidha Obamas Environmental Protection Agency.,Guud,0
659,"Cuccinelli wuxuu rabaa inuu dhammaan ilmo iska soo ridid ​​ka dhigo sharci-darro, xitaa kiisaska kufsiga iyo jinsiga, xitaa si loo ilaaliyo caafimaadka haweenka.","Cuccinelli wuxuu rabaa inuu dhammaan ilmo iska soo ridid ​​ka dhigo sharci-darro, xitaa kiisaska kufsiga iyo jinsiga, xitaa si loo ilaaliyo caafimaadka haweenka.",Caafimaadka,0
660,"Waxaa igu dhacay kansarka qanjirka 'prostate', shan, lix sano ka hor. Fursadeyda inaan ka badbaado kansarka qanjirka 'prostate', Alla mahadiis waa iga bogsaday, gudaha Mareykanka, 82%. My cha","Waxaa igu dhacay kansarka qanjirka 'prostate', shan, lix sano ka hor. Fursadeyda inaan ka badbaado kansarka qanjirka 'prostate', Alla mahadiis waa iga bogsaday, gudaha Mareykanka, 82%. Fursadahayga inaan ka badbaado kansarka qanjirka 'prostate' gudaha England, kaliya 44% ayaa hoos yimaada daawaynta bulshada.",Guud,0
661,Miisaaniyadda gobolka ee 2009-11 ee Dimuqraadiyiintu ansixiyeen waxay kaga tagtay cashuur-bixiyeyaasha Wisconsin $3.6 bilyan oo deyn ah.,Musharaxa Aqalka Wakiilada Mareykanka ee Dimuqraadiga Julie Lassa ayaa ku riixday in qaabka Kanada ay ula wareegto daryeelka caafimaadka.,Caafimaadka,0
662,"Xoghayihii arrimaha dibadda Hillary Clinton waxay lacag siisay Bill Clinton iyada oo u marisay Laureate Education, halka Bill Clinton uu ahaa guddoomiye sharafeed",Waxa uu yidhi Khasnajiga Ohio Josh Mandel ayaa markii ugu horaysay sheegtay bishii Juun 2010kii laakiin waxba ma samayn in ka badan hal sano isaga oo lacag u ururinaya ololihiisa Guurtida (Jamhuuriyada).,Dhaqaalaha,0
663,"Sannadkii 2007, Ed Gillespie waxa la siiyay $300,000 si uu u noqdo hormoodka isbahaysiga ka dhigay shakhsiga udub dhexaad u ah qorshaheeda dib u habaynta caafimaadka.","Sannadkii 2007, Ed Gillespie waxa la siiyay $300,000 si uu u noqdo hormoodka isbahaysiga ka dhigay shakhsiga udub dhexaad u ah qorshaheeda dib u habaynta caafimaadka.",Caafimaadka,0
664,"Sheila Jackson Lee oo reer Texas ah ayaa tiri: Haye, dhammaantiin si duuduuban, da'dii cadaanka ahayd: Waa waqtigii aad dhimi lahaydeen oo u ogolow jiilka soo socdaa inay booskiinna ku galaan","Sheila Jackson Lee oo Texas ah ayaa tiri: Haye, dhammaantiin si duuduuban, da'da cad ayaa-beens: Waa waqtigii aad dhimi lahaydeen oo u ogolow jiilka soo socdaa inay booskaaga ku yeeshaan meeraha.",Guud,0
665,"Muujiyay xayeysiis telefishan ah in booliisku ay caddaymo ka qaateen Solantic, Rick Scotts shirkadda cusub ee daryeelka caafimaadka, ka dib markii ay soo baxeen eedeymo ah in shirkadu ay e.","Waxa uu ku soo bandhigay xayaysiis telefishan ah in booliisku ay caddaymo ka qaateen shirkadda Solantic, Rick Scotts oo ah shirkadda daryeelka caafimaadka ee cusub, ka dib markii ay soo baxeen eedaymo sheegaya in shirkaddu ay samaysay khiyaamo.",Caafimaadka,0
666,Waxaan weydiiyey (Xoghayihii arrimaha dibadda ee xilligaas Condoleezza Rice) imisa qof ayaa dhimatay mana ay garaneyn jawaabta su’aashaas.,Waxaan weydiiyey (Xoghayihii arrimaha dibadda ee xilligaas Condoleezza Rice) imisa qof ayaa dhimatay mana ay garaneyn jawaabta su’aashaas.,Guud,0
667,Senator Robert Hurt ayaa u codeeyay sharci kor u qaaday qiimaha korontadaada todoba jeer.,Senator Robert Hurt ayaa u codeeyay sharci kor u qaaday qiimaha korontadaada todoba jeer.,Guud,0
668,Soo jeedinta Senate-ka ee lagu soo celinayo faa'iidooyinka shaqo la'aanta degdega ah ee shan bilood ayaa si buuxda loo bixiyay.,Soo jeedinta Senate-ka ee lagu soo celinayo faa'iidooyinka shaqo la'aanta degdega ah ee shan bilood ayaa si buuxda loo bixiyay.,Guud,0
669,Shirkadaha baabuurtu waxay hadda dib u soo celiyeen cashuur bixiyayaasha dime kasta iyo wax ka badan wixii maamulkaygu galiyay.,Shirkadaha baabuurtu waxay hadda dib u soo celiyeen cashuur bixiyayaasha dime kasta iyo wax ka badan wixii maamulkaygu galiyay.,Guud,0
670,"Waxay tiri Mary Burkes 2007-09 miisaaniyada gobolku waxay lahayd canshuur kordhin dhan $1.8 bilyan -- taasoo ku kacaysa nin, naag iyo cunug kasta oo gobolka ku nool $310 dheeraad ah.","Waxay tiri Mary Burkes 2007-09 miisaaniyada gobolku waxay lahayd canshuur kordhin dhan $1.8 bilyan -- taasoo ku kacaysa nin, naag iyo cunug kasta oo gobolka ku nool $310 dheeraad ah.",Guud,0
671,"Waxa uu yidhi Obama waxa uu doonayaa in uu dib u habayn ku sameeyo calanka Maraykanka ""si aanu si wanagsan ugu soo bandhigno cadawgeena rajo iyo jacayl.""","Waxa uu yidhi Obama waxa uu doonayaa in uu dib u habayn ku sameeyo calanka Maraykanka ""si aanu si wanagsan ugu soo bandhigno cadawgeena rajo iyo jacayl.""",Guud,0
672,Waxay tiri Julie Parrish waxay u codeysay inay $160 milyan ka weeciso dugsiyada dadweynaha una weeciso iskuulo gaar loo leeyahay oo macaash doon ah.,Waxay tiri Julie Parrish waxay u codeysay inay $160 milyan ka weeciso dugsiyada dadweynaha una weeciso iskuulo gaar loo leeyahay oo macaash doon ah.,Guud,0
673,Wuxuu sheegay inuu ahaa musharaxa kaliya ee Jamhuuriga ee dood hore oo sheegay in shaqaalaha dakhligoodu hooseeyo ay dhaawaceen dhaqaalaha.,"Waddada Atlanta ayaa la filayaa in ay abuurto 930 shaqo inta uu dhismuhu socdo, taas oo wadarta in ka badan 5,600 shaqo 20-ka sano ee soo socda.",Guud,0
674,"Dhammaan Waqooyiga Ameerika -- Kanada, Maraykanka iyo Mexico -- waxaa jira kayd ka badan oo laga yaqaan saddexdaas waddan marka loo eego Ruushka iyo Sacuudi Carabiya.","Xadka dambiyada ee Wisconsins ee sakhraan-wadista ayaa ka baxsan xadka dawladaha nagu hareeraysan, kuwaas oo leh dembiga labaad sida dambi.",Guud,0
675,Pam Bondit waxa uu koox ka mid ah u ololeeyayaasha qoloba dhinac ka raacday danaha gaarka ah ee shirkadda sida xeer ilaaliyaha guud.,Pam Bondit waxa uu koox ka mid ah u ololeeyayaasha qoloba dhinac ka raacday danaha gaarka ah ee shirkadda sida xeer ilaaliyaha guud.,Guud,0
676,Xakamaynta qoryaha albaabka dambe ayaa si buuxda uga hirgalay gudaha Maraykanka sababo la xidhiidha Obamas Environmental Protection Agency.,Xakamaynta qoryaha albaabka dambe ayaa si buuxda uga hirgalay gudaha Maraykanka sababo la xidhiidha Obamas Environmental Protection Agency.,Guud,0
677,Miisaaniyadda gobolka ee 2009-11 ee Dimuqraadiyiintu ansixiyeen waxay kaga tagtay cashuur-bixiyeyaasha Wisconsin $3.6 bilyan oo deyn ah.,Miisaaniyadda gobolka ee 2009-11 ee Dimuqraadiyiintu ansixiyeen waxay kaga tagtay cashuur-bixiyeyaasha Wisconsin $3.6 bilyan oo deyn ah.,Guud,0
678,"Guud ahaan guddiga, dembiyada rabshadaha wata ee ka jira xukunnada aqoonsan Xuquuqda Qaadashada ayaa ka hooseeya meelaha ka hortagaya.","Guud ahaan guddiga, dembiyada rabshadaha wata ee ka jira xukunnada aqoonsan Xuquuqda Qaadashada ayaa ka hooseeya meelaha ka hortagaya.",Guud,0
679,New York Times waxay ahayd inay dib uga laabato sheekadeeda ah in la macaamilka emailka Hillary Clintons ay jabisay sharciyo gaar ah.,New York Times waxay ahayd inay dib uga laabato sheekadeeda ah in la macaamilka emailka Hillary Clintons ay jabisay sharciyo gaar ah.,Guud,0
680,"Waxaan dhisaynaa ku dhawaad ​​$40-bilyan dhuumaha gaaska dabiiciga ah, kaasoo ah North America mashruucii kaabayaasha ugu qaalisanaa abid.","Shabakad kombuyuutar federaal ah oo ""weyn"" ayaa ka dhigi doonta diiwaannadaada caafimaad inay heli karaan ""malaayiin qof"" oo leh ""la'aan buuxda oo gaar ah iyo qarsoodi ah,"" halka dhakhaatiirta iyo isbitaallada aan ka qayb qaadanin ay wajahayaan ""ciqaabo adag.""",Caafimaadka,0
681,Wuxuu sheegay in uu sii wadi doono isbeddelka sharciga federaalka si uu uga ilaaliyo shaqaalaha baadda laga qaado urur shaqaale sababtoo ah Maxkamadda Sare waxay xukuntay mamnuucida federaalka,Wuxuu sheegay in uu sii wadi doono isbeddelka sharciga federaalka si uu shaqaalaha uga ilaaliyo baadda ururka sababtoo ah Maxkamadda Sare waxay xukuntay in mamnuucida federaaliga ah ee sharci-darrada baadda inta badan ma khuseyso ururada.,Guud,0
682,"Waxa uu yidhi Sens. Greg Evers, Nancy Detert iyo Charles Dean waxa ay ka heleen darajo guuldarraystay konserfatifyada.","Waxa uu yidhi Sens. Greg Evers, Nancy Detert iyo Charles Dean waxa ay ka heleen darajo guuldarraystay konserfatifyada.",Guud,0
683,"Madaxweynahani waxa uu 30 jeer ku kharash gareeyaa cilmi baadhista kulaylka adduunka, marka loo eego saadaasha hawada iyo digniinta.","Madaxweynahani waxa uu 30 jeer ku kharash gareeyaa cilmi baadhista kulaylka adduunka, marka loo eego saadaasha hawada iyo digniinta.",Guud,0
684,Xoghaye Geithner waxa uu ka tagay doorashada miiska uu kaga tago dollarka lacag caalami ah.,Waxa uu yidhi Madaxweyne Barack Obama waxa uu jebiyey ballantii uu ku doonayey in uu ka ilaaliyo in la xidho warshadda GM ee Wisconsin.,Siyaasadda,0
685,Dilalka ka dhanka ah madowga ayaa saddex jibaarmay tan iyo markii Florida ay taagan tahay sharcigaaga ayaa jiray.,Dilalka ka dhanka ah madowga ayaa saddex jibaarmay tan iyo markii Florida ay taagan tahay sharcigaaga ayaa jiray.,Guud,0
686,Scott Walker ayaa loo doortay gudoomiye isagoo balan qaaday inuusan qaadan doonin wax ku biirinta ololaha laga bilaabo taariikhda caleema saarkiisa ilaa inta la saxiixayo bud-dhigga gobolka.,"Scott Walker ayaa loo doortay gudoomiye isagoo balan qaaday inuusan qaadan doonin wax ku biirinta ololaha laga bilaabo taariikhda la caleema saarayo ilaa inta laga saxiixayo miisaaniyada gobolka, laakiin wuxuu jabiyay isagoo qaatay ku dhawaad ​​$5.6 milyan.",Guud,0
687,"Sababta ugu badan ee keenta (microcephaly) waa tallaalka DTaP, tallaal dhawaan ay amartay dawladda Brazil in lagu duro.","Sababta ugu badan ee keenta (microcephaly) waa tallaalka DTaP, tallaal dhawaan ay amartay dawladda Brazil in lagu duro dumarka uurka leh.",Guud,0
688,"Mid ka mid ah gobolka Ohio oo kaliya, ayaa madaxweyne Obama waxa uu helay 106,258 cod. Laakiin waxaa jiray 98,213 codbixiye oo xaqa u lahaa.","Mid ka mid ah gobolka Ohio oo kaliya, ayaa madaxweyne Obama waxa uu helay 106,258 cod. Laakiin waxaa jiray 98,213 codbixiye oo xaqa u lahaa.",Siyaasadda,0
689,"Afartii iyo shantii doorasho ee hore ee madaxtooyadu, dadka bilowga hore codkooda dhiibanayaa maaha dadka ku dambeeya kuwa la magacaabayo.","Afartii iyo shantii doorasho ee hore ee madaxtooyadu, dadka bilowga hore codkooda dhiibanayaa maaha dadka ku dambeeya kuwa la magacaabayo.",Siyaasadda,0
690,Wuxuu sheegay in $38 bilyan kharash dhimista miisaaniyada federaalku ay ka yar tahay $1 bilyan dhimista dhabta ah.,Wuxuu sheegay in $38 bilyan kharash dhimista miisaaniyada federaalku ay ka yar tahay $1 bilyan dhimista dhabta ah.,Guud,0
691,Shaqaalaha dawladda ayaa boqolkiiba 43 ka sameeya mushaharka iyo gunnada marka loo eego shaqaalaha gaarka ah.,Shaqaalaha dawladda ayaa boqolkiiba 43 ka sameeya mushaharka iyo gunnada marka loo eego shaqaalaha gaarka ah.,Guud,0
692,"Intii lagu jiray maamulkii Bush, kooxaha xorta ah waxaa bartilmaameedsaday IRS, si la mid ah bartilmaameedyadii dhawaa.","Intii lagu jiray maamulkii Bush, kooxaha xorta ah waxaa bartilmaameedsaday IRS, si la mid ah bartilmaameedyadii dhawaa.",Guud,0
693,"(Jeff) Atwaters wuxuu ku mashquulsan yahay caawinta asxaabtiisa iyo inuu khasaariyo canshuurtayada -- $48 milyan oo loogu talagalay dhismo dowladeed si aad u qiimeyso dhismaha loogu magac daray Taj Mahal, $ 100","(Jeff) Atwaters wuxuu ku mashquulsan yahay caawinta asxaabtiisa iyo luminta canshuurtayada dollarka -- $48 milyan oo loogu talagalay dhismo dowladeed si aad u qiimeyso waxa loogu magac daray Taj Mahal, $ 100,000 oo loogu talagalay musxafka Golf-ka, iyo $ 110 milyan si loo dhiso xabsi gaar ah si loo caawiyo wax ku biiriye weyn.",Guud,0
694,Xeerka dib u habaynta daryeelka caafimaadka ee la-talinta dhamaadka-nolosha ee waayeelka gabi ahaanba ma aha ikhtiyaari.,Xeerka dib u habaynta daryeelka caafimaadka ee la-talinta dhamaadka-nolosha ee waayeelka gabi ahaanba ma aha ikhtiyaari.,Caafimaadka,0
695,"Waxaan dhisaynaa ku dhawaad ​​$40-bilyan dhuumaha gaaska dabiiciga ah, kaasoo ah North America mashruucii kaabayaasha ugu qaalisanaa abid.","Shabakad kombuyuutar federaal ah oo ""weyn"" ayaa ka dhigi doonta diiwaannadaada caafimaad inay heli karaan ""malaayiin qof"" oo leh ""la'aan buuxda oo gaar ah iyo qarsoodi ah,"" halka dhakhaatiirta iyo isbitaallada aan ka qayb qaadanin ay wajahayaan ""ciqaabo adag.""",Caafimaadka,0
696,Virginia waxaa ka jirtay lacag dhan hal bilyan oo doollar saddexdii sano ee la soo dhaafay. Sharci-dejintu waxay ku bixisay wax ka yar boqolkiiba 1 kharashka waddooyinka.,Virginia waxaa ka jirtay lacag dhan hal bilyan oo doollar saddexdii sano ee la soo dhaafay. Sharci-dejintu waxay ku bixisay wax ka yar boqolkiiba 1 kharashka waddooyinka.,Dhaqaalaha,0
697,Maamulka ayaa soo saaray sharciyo $1 ilmo iska soo ridid ​​ah gudaha ObamaCare wuxuuna u baahan yahay dhammaan dadka ku qoran qorshooyinka caymiska oo ay ku jiraan ilmo iska soo rididda doorashada,Maamulku waxa uu soo saaray sharciyo $1 ilmo iska soo ridid ​​ah gudaha ObamaCare waxana uu uga baahan yahay dhammaan dadka ku qoran qorshooyinka caymiska oo ay ku jiraan caynsanaanta ilmo iska soo rididda ee doorashada in ay bixiyaan khidmadaha ilmo soo rididda.,Guud,0
698,Hal milyan oo dimuqraadi ah ayaa ka tagay xisbiga (Howard Deans) waxayna ku biireen xisbigayga sababtoo ah Donald Trump oo ku sugan Ohio sanadkan.,Hal milyan oo dimuqraadi ah ayaa ka tagay xisbiga (Howard Deans) waxayna ku biireen xisbigayga sababtoo ah Donald Trump oo ku sugan Ohio sanadkan.,Guud,0
699,"Wisconsin maaha mid buuran sida celceliska qaranku yahay. Celceliska qaranka, 35.7 boqolkiiba dadku waa cayil. Wisconsin, waxay ku dhowdahay 26 pe","Wisconsin maaha mid buuran sida celceliska qaranku yahay. Celceliska qaranka, 35.7 boqolkiiba dadku waa cayil. Wisconsin, waxay ku dhowdahay 26 boqolkiiba.",Guud,0
700,"Wuxuu sheegay in marka la barbar dhigo iibka tooska ah ee soosaarayaasha, macaamiishu waxay badbaadiyaan celcelis ahaan $500 baabuurka lagu iibiyo moodelka ganacsadaha.","Magaalada Rick Perry ee Texas, guddoomiyaha gobolka ayaa ku hanjabay inuu ka tagayo, si uu uga go'o waddanka ugu weyn adduunka.",Guud,0
701,"Hamburgers McDonalds waa kaliya 15 boqolkiiba hilibka lo'da dhabta ah. Boqolkiiba 85ka kale waa buuxinta hilibka oo lagu nadiifiyey ammonia, taasoo sababta caloosha iyo mindhicirka",Gov. Terry McAuliffe ayaa dhowr jeer sheegay inuu jeclaan lahaa inuu noqdo xoghaye golaha wasiirada maamulka Clinton.,Siyaasadda,0
702,Maraykanku ma laha nidaam ay beeralayda iyo caanuhu ay u keeni karaan xoog shaqaale si sharci ah U.S.,Maraykanku ma laha nidaam ay beeralayda iyo caanuhu ay u keeni karaan xoog shaqaale si sharci ah U.S.,Guud,0
703,"Xilligii Barack Obama iyo dhaqaalaha dawladda weyn, mushaharka dhexdhexaadka ah ee haweenka ayaa hoos u dhacay $733.","Xilligii Barack Obama iyo dhaqaalaha dawladda weyn, mushaharka dhexdhexaadka ah ee haweenka ayaa hoos u dhacay $733.",Guud,0
